accessno,acqvalue,appnotes,appraisor,caption,catby,catdate,classes,collection,conddate,condexam,condition,condnotes,copyright,creator,credit,curvalmax,curvalue,dataset,date,descrip,dimnotes,dispvalue,earlydate,event,exhibitno,exhlabel1,exhlabel2,exhlabel3,exhlabel4,exhstart,filmsize,flagdate,flagnotes,flagreason,frame,frameno,gparent,homeloc,imagefile,imageno,inscomp,insdate,insphone,inspremium,insrep,insvalue,invnby,invndate,latdeg,latedate,legal,loancond,loandue,loaninno,loanno,locfield1,locfield2,locfield3,locfield4,locfield5,locfield6,longdeg,maintcycle,maintdate,maintnote,medium,negloc,negno,notes,objectid,objname,objname2,objname3,objnames,oldno,origcopy,otherno,outdate,parent,people,place,policyno,printsize,process,provenance,pubnotes,recas,recdate,recfrom,relnotes,site,siteno,slideno,status,statusby,statusdate,sterms,studio,subjects,tempauthor,tempby,tempdate,temploc,tempnotes,tempreason,tempuntil,title,tlocfield1,tlocfield2,tlocfield3,tlocfield4,tlocfield5,tlocfield6,udf1,udf10,udf11,udf12,udf13,udf14,udf15,udf16,udf17,udf18,udf19,udf2,udf20,udf21,udf22,udf3,udf4,udf5,udf6,udf7,udf8,udf9,updated,updatedby,valuedate,webinclude,webrights
,0,,,,"Suazo, Benjamin",2012-07-17 00:00:00,,Dinosaur State Park History,  -   -,,,,,,,0,0,,,"From left: Richard Krueger, director of Dinosaur State Park, and Conn. Governor John Rowland at the re-opening of the park exhibit center. This photo appears to have been taken in the activity room.

""9"" is handwritten on reverse side.",,,1996,,0,,,,,  -   -,,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120369.JPG,1,,  -   -,,,,0,,  -   -,0,1996,,,  -   -,,0,,,,,,,0,,2012-07-17 00:00:00,,,,,,DP2012.0369,"Print, Photographic",,,,9,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,"3 1/2"" x 5""",,,,,,,,,,,,,  -   -,,,,,,  -   -,,,,,,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-07-18 16:11:42.999000,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-07-17 00:00:00,,Dinosaur State Park History,  -   -,,,,,,,0,0,,,"DSP Director Richard Krueger (far) and Governor Rowland (near) at the re-opening of the exhibit center. 

""10"" is handwritten on reverse side.",,,1996,,0,,,,,  -   -,,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120370.JPG,1,,  -   -,,,,0,,  -   -,0,1996,,,  -   -,,0,,,,,,,0,,2012-07-17 00:00:00,,,,,,DP2012.0370,"Print, Photographic",,,,10,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,"3 1/2"" x 5""",,,,,,,,,,,,,  -   -,,,,,,  -   -,,,,,,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-07-18 16:13:21.999000,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-07-17 00:00:00,,Dinosaur State Park History,  -   -,,,,,,,0,0,,,"Governor Rowland (left) and DEP Commissioner Sidney Holbrook (right) at the re-opening of the exhibit center. 

""11"" is handwritten on reverse side.",,,1996,,0,,,,,  -   -,,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120371.JPG,1,,  -   -,,,,0,,  -   -,0,1996,,,  -   -,,0,,,,,,,0,,2012-07-17 00:00:00,,,,,,DP2012.0371,"Print, Photographic",,,,11,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,"3 1/2"" x 5""",,,,,,,,,,,,,  -   -,,,,,,  -   -,,,,,,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-07-26 15:31:01,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-07-17 00:00:00,,Dinosaur State Park History,  -   -,,,,,,,0,0,,,"Governor Rowland (left) and DEP Commissioner Sidney Holbrook (right) at the re-opening of the exhibit center. 

""12"" is handwritten on reverse side.",,,1996,,0,,,,,  -   -,,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120372.JPG,1,,  -   -,,,,0,,  -   -,0,1996,,,  -   -,,0,,,,,,,0,,2012-07-17 00:00:00,,,,,,DP2012.0372,"Print, Photographic",,,,12,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,"3 1/2"" x 5""",,,,,,,,,,,,,  -   -,,,,,,  -   -,,,,,,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-07-18 16:17:35,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-07-17 00:00:00,,Dinosaur State Park History,  -   -,,,,,,,0,0,,,,,,0,,0,,,,,  -   -,,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120373.JPG,1,,  -   -,,,,0,,  -   -,0,0,,,  -   -,,0,,,,,,,0,,2012-07-17 00:00:00,,,,,,DP2012.0373,"Print, Photographic",,,,,,,  -   -,Documentary Artifact,,,,"3 1/2"" x 5""",,,,,,,,,,,,,  -   -,,,,,,  -   -,,,,,,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-07-18 15:25:05.999000,,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-07-17 00:00:00,,Dinosaur State Park History,  -   -,,,,,,,0,0,,,,,,0,,0,,,,,  -   -,,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120374.JPG,1,,  -   -,,,,0,,  -   -,0,0,,,  -   -,,0,,,,,,,0,,2012-07-17 00:00:00,,,,,,DP2012.0374,"Print, Photographic",,,,,,,  -   -,Documentary Artifact,,,,"3 1/2"" x 5""",,,,,,,,,,,,,  -   -,,,,,,  -   -,,,,,,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-07-18 15:28:21.999000,,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-07-17 00:00:00,,Dinosaur State Park History,  -   -,,,,,,,0,0,,,,,,0,,0,,,,,  -   -,,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120375.JPG,1,,  -   -,,,,0,,  -   -,0,0,,,  -   -,,0,,,,,,,0,,2012-07-17 00:00:00,,,,,,DP2012.0375,"Print, Photographic",,,,,,,  -   -,Documentary Artifact,,,,"3 1/2"" x 5""",,,,,,,,,,,,,  -   -,,,,,,  -   -,,,,,,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-07-18 15:29:00,,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-07-17 00:00:00,,Dinosaur State Park History,  -   -,,,,,,,0,0,,,,,,0,,0,,,,,  -   -,,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120376.JPG,1,,  -   -,,,,0,,  -   -,0,0,,,  -   -,,0,,,,,,,0,,2012-07-17 00:00:00,,,,,,DP2012.0376,"Print, Photographic",,,,,,,  -   -,Documentary Artifact,,,,"3 1/2"" x 5""",,,,,,,,,,,,,  -   -,,,,,,  -   -,,,,,,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-07-18 15:29:22,,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-07-17 00:00:00,,Dinosaur State Park History,  -   -,,,,,,,0,0,,,,,,0,,0,,,,,  -   -,,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120377.JPG,1,,  -   -,,,,0,,  -   -,0,0,,,  -   -,,0,,,,,,,0,,2012-07-17 00:00:00,,,,,,DP2012.0377,"Print, Photographic",,,,,,,  -   -,Documentary Artifact,,,,"3 1/2"" x 5""",,,,,,,,,,,,,  -   -,,,,,,  -   -,,,,,,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-07-18 15:29:45,,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-07-17 00:00:00,,Dinosaur State Park History,  -   -,,,,,,,0,0,,,,,,0,,0,,,,,  -   -,,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120378.JPG,1,,  -   -,,,,0,,  -   -,0,0,,,  -   -,,0,,,,,,,0,,2012-07-17 00:00:00,,,,,,DP2012.0378,"Print, Photographic",,,,,,,  -   -,Documentary Artifact,,,,"3 1/2"" x 5""",,,,,,,,,,,,,  -   -,,,,,,  -   -,,,,,,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-07-18 15:30:12.999000,,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-07-17 00:00:00,,Dinosaur State Park History,  -   -,,,,,,,0,0,,,,,,0,,0,,,,,  -   -,,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120379-1.JPG,1,,  -   -,,,,0,,  -   -,0,0,,,  -   -,,0,,,,,,,0,,2012-07-17 00:00:00,,,,,,DP2012.0379,"Print, Photographic",,,,,,,  -   -,Documentary Artifact,,,,"3 1/2"" x 5""",,,,,,,,,,,,,  -   -,,,,,,  -   -,,,,,,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-07-18 15:31:03.999000,,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-07-17 00:00:00,,Dinosaur State Park History,  -   -,,,,,,,0,0,,,,,,0,,0,,,,,  -   -,,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120380.JPG,1,,  -   -,,,,0,,  -   -,0,0,,,  -   -,,0,,,,,,,0,,2012-07-17 00:00:00,,,,,,DP2012.0380,"Print, Photographic",,,,,,,  -   -,Documentary Artifact,,,,"3 1/2"" x 5""",,,,,,,,,,,,,  -   -,,,,,,  -   -,,,,,,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-07-18 15:31:31.999000,,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-07-17 00:00:00,,Dinosaur State Park History,  -   -,,,,,,,0,0,,,,,,0,,0,,,,,  -   -,,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120381.JPG,1,,  -   -,,,,0,,  -   -,0,0,,,  -   -,,0,,,,,,,0,,2012-07-17 00:00:00,,,,,,DP2012.0381,"Print, Photographic",,,,,,,  -   -,Documentary Artifact,,,,"3 1/2"" x 5""",,,,,,,,,,,,,  -   -,,,,,,  -   -,,,,,,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-07-18 15:31:53.999000,,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-07-17 00:00:00,,Dinosaur State Park History,  -   -,,,,,,,0,0,,,,,,0,,0,,,,,  -   -,,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120382.JPG,1,,  -   -,,,,0,,  -   -,0,0,,,  -   -,,0,,,,,,,0,,2012-07-17 00:00:00,,,,,,DP2012.0382,"Print, Photographic",,,,,,,  -   -,Documentary Artifact,,,,"3 1/2"" x 5""",,,,,,,,,,,,,  -   -,,,,,,  -   -,,,,,,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-07-18 15:32:18.999000,,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-07-17 00:00:00,,Dinosaur State Park History,  -   -,,,,,,,0,0,,,,,,0,,0,,,,,  -   -,,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120383.JPG,1,,  -   -,,,,0,,  -   -,0,0,,,  -   -,,0,,,,,,,0,,2012-07-17 00:00:00,,,,,,DP2012.0383,"Print, Photographic",,,,,,,  -   -,Documentary Artifact,,,,"3 1/2"" x 5""",,,,,,,,,,,,,  -   -,,,,,,  -   -,,,,,,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-07-18 15:33:00,,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-07-17 00:00:00,,Dinosaur State Park History,  -   -,,,,,,,0,0,,,,,,0,,0,,,,,  -   -,,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120384.JPG,1,,  -   -,,,,0,,  -   -,0,0,,,  -   -,,0,,,,,,,0,,2012-07-17 00:00:00,,,,,,DP2012.0384,"Print, Photographic",,,,,,,  -   -,Documentary Artifact,,,,"3 1/2"" x 5""",,,,,,,,,,,,,  -   -,,,,,,  -   -,,,,,,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-07-18 15:33:32.999000,,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-07-17 00:00:00,,Dinosaur State Park History,  -   -,,,,,,,0,0,,,,,,0,,0,,,,,  -   -,,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120385.JPG,1,,  -   -,,,,0,,  -   -,0,0,,,  -   -,,0,,,,,,,0,,2012-07-17 00:00:00,,,,,,DP2012.0385,"Print, Photographic",,,,,,,  -   -,Documentary Artifact,,,,"3 1/2"" x 5""",,,,,,,,,,,,,  -   -,,,,,,  -   -,,,,,,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-07-18 15:33:53.999000,,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-07-17 00:00:00,,Dinosaur State Park History,  -   -,,,,,,,0,0,,,,,,0,,0,,,,,  -   -,,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120386-1.JPG,1,,  -   -,,,,0,,  -   -,0,0,,,  -   -,,0,,,,,,,0,,2012-07-17 00:00:00,,,,,,DP2012.0386,"Print, Photographic",,,,,,,  -   -,Documentary Artifact,,,,"3 1/2"" x 5""",,,,,,,,,,,,,  -   -,,,,,,  -   -,,,,,,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-07-18 15:34:23.999000,,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-07-17 00:00:00,,Dinosaur State Park History,  -   -,,,,,,,0,0,,,,,,0,,0,,,,,  -   -,,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120387.JPG,1,,  -   -,,,,0,,  -   -,0,0,,,  -   -,,0,,,,,,,0,,2012-07-17 00:00:00,,,,,,DP2012.0387,"Print, Photographic",,,,,,,  -   -,Documentary Artifact,,,,"3 1/2"" x 5""",,,,,,,,,,,,,  -   -,,,,,,  -   -,,,,,,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-07-18 15:34:46.999000,,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-07-17 00:00:00,,Dinosaur State Park History,  -   -,,,,,,,0,0,,,,,,0,,0,,,,,  -   -,,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120388.JPG,1,,  -   -,,,,0,,  -   -,0,0,,,  -   -,,0,,,,,,,0,,2012-07-17 00:00:00,,,,,,DP2012.0388,"Print, Photographic",,,,,,,  -   -,Documentary Artifact,,,,"3 1/2"" x 5""",,,,,,,,,,,,,  -   -,,,,,,  -   -,,,,,,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-07-18 15:35:06,,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-07-17 00:00:00,,Dinosaur State Park History,  -   -,,,,,,,0,0,,,,,,0,,0,,,,,  -   -,,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120389.JPG,1,,  -   -,,,,0,,  -   -,0,0,,,  -   -,,0,,,,,,,0,,2012-07-17 00:00:00,,,,,,DP2012.0389,"Print, Photographic",,,,,,,  -   -,Documentary Artifact,,,,"3 1/2"" x 5""",,,,,,,,,,,,,  -   -,,,,,,  -   -,,,,,,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-07-18 15:35:28,,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-07-17 00:00:00,,Dinosaur State Park History,  -   -,,,,,,,0,0,,,,,,0,,0,,,,,  -   -,,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120390.JPG,1,,  -   -,,,,0,,  -   -,0,0,,,  -   -,,0,,,,,,,0,,2012-07-17 00:00:00,,,,,,DP2012.0390,"Print, Photographic",,,,,,,  -   -,Documentary Artifact,,,,"3 1/2"" x 5""",,,,,,,,,,,,,  -   -,,,,,,  -   -,,,,,,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-07-18 15:35:51,,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-07-17 00:00:00,,Dinosaur State Park History,  -   -,,,,,,,0,0,,,,,,0,,0,,,,,  -   -,,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120391.JPG,1,,  -   -,,,,0,,  -   -,0,0,,,  -   -,,0,,,,,,,0,,2012-07-17 00:00:00,,,,,,DP2012.0391,"Print, Photographic",,,,32,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,"3 1/2"" x 5""",,,,,,,,,,,,,  -   -,,,,,,  -   -,,,,,,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-07-18 15:39:39,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-07-17 00:00:00,,Dinosaur State Park History,  -   -,,,,,,,0,0,,,"From left: Hazel Williams and Peg Quiron, of the Friends of Dinosaur Park and Arboretum, in the auditorium at the reopening of the exhibit center in 1996.

On reverse side, there is a small handwritten ""33.""",,,0,,0,,,,,  -   -,,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120392.JPG,1,,  -   -,,,,0,,  -   -,0,0,,,  -   -,,0,,,,,,,0,,2012-07-17 00:00:00,,,,,,DP2012.0392,"Print, Photographic",,,,33,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,"3 1/2"" x 5""",,,,,,,,,,,,,  -   -,,,,,,  -   -,,,,,,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-07-18 15:39:28.999000,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-07-26 00:00:00,,Dinosaur State Park History,  -   -,,,,,,,0,0,,August 1966,"From right: Hugo Thomas, Larry Frankel brush a Eubrontes print on the ground while (unidentified as of 07/26/2012) looks on. 

Slide has ""#4"" written on it in pen. Note from Hugo Thomas for this slide says ""UCONN students.""
Was grouped with slides tha",,,1966,,0,,,,,  -   -,35 mm,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120393.JPG,1,,  -   -,,,,0,,  -   -,0,1966,,,  -   -,,0,,,,,,,0,,2012-07-17 00:00:00,,,,,,DP2012.0393,Film,,,,,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,,,,,,,"Hugo F. Thomas, Geology Dept, UCONN",,,,4.0,,,  -   -,,,,,,  -   -,,,,,,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-08-14 12:01:53.999000,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-07-26 00:00:00,,Dinosaur State Park History,  -   -,,,,,,,0,0,,August 1966,"Geology team from image DP2012.0037 examine fossilized footprints.

Slide has ""#3"" written on it in pen. Note from Hugo Thomas for this slide says ""UCONN students.""
Was grouped with slides that share notes ""2nd day?"" and ""These slides may have been ta",,,1966,,0,,,,,  -   -,35 mm,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120394.JPG,1,,  -   -,,,,0,,  -   -,0,1966,,,  -   -,,0,,,,,,,0,,2012-07-26 00:00:00,,,,,,DP2012.0394,Film,,,,,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,,,,,,,"Hugo F. Thomas, Geology Dept, UCONN",,,,3.0,,,  -   -,,,,,,  -   -,,,,,,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-08-14 12:01:43.999000,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-07-28 00:00:00,,Dinosaur State Park History,  -   -,,,,,,,0,0,,,"""Sep 66"" is engraved in the slide. ""MB"" is handwritten in the top right corner. 

From an envelope labeled 
""Form BO-6
The University of Connecticut
Storrs, Connecticut 06268""
with handwritten label
""Slides of Excavation (1966)
from Hugo Thomas.""",,,0,,0,,,,,  -   -,35 mm,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120395-1.JPG,1,,  -   -,,,,0,,  -   -,0,0,,,  -   -,,0,,,,,,,0,,2012-07-28 00:00:00,,,,,,DP2012.0395,Film,,,,,,,  -   -,Documentary Artifact,,,,,,,,,,,,,,5.0,,,  -   -,,,,,,  -   -,,,,,,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-07-28 16:01:48,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-07-28 00:00:00,,Dinosaur State Park History,  -   -,,,,,,,0,0,,,"""Sep 66"" is engraved in the slide. ""MB"" is handwritten in the top right corner.

From an envelope labeled 
""Form BO-6
The University of Connecticut
Storrs, Connecticut 06268""
with handwritten label
""Slides of Excavation (1966)
from Hugo Thomas.""",,,0,,0,,,,,  -   -,35 mm,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120396.JPG,1,,  -   -,,,,0,,  -   -,0,0,,,  -   -,,0,,,,,,,0,,2012-07-28 00:00:00,,,,,,DP2012.0396,Film,,,,,,,  -   -,Documentary Artifact,,,,,,,,,,,,,,6.0,,,  -   -,,,,,,  -   -,,,,,,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-07-28 16:02:09,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-07-28 00:00:00,,Dinosaur State Park History,  -   -,,,,,,,0,0,,,"""Sep 66"" is engraved in the slide. ""MB"" is handwritten in the top right corner.

From an envelope labeled 
""Form BO-6
The University of Connecticut
Storrs, Connecticut 06268""
with handwritten label
""Slides of Excavation (1966)
from Hugo Thomas.""",,,0,,0,,,,,  -   -,35 mm,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120397.JPG,1,,  -   -,,,,0,,  -   -,0,0,,,  -   -,,0,,,,,,,0,,2012-07-28 00:00:00,,,,,,DP2012.0397,Film,,,,,,,  -   -,Documentary Artifact,,,,,,,,,,,,,,8.0,,,  -   -,,,,,,  -   -,,,,,,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-07-28 16:02:40,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-07-28 00:00:00,,Dinosaur State Park History,  -   -,,,,,,,0,0,,,"""Sep 66"" is engraved in the slide. ""MB"" is handwritten in the top right corner.

From an envelope labeled 
""Form BO-6
The University of Connecticut
Storrs, Connecticut 06268""
with handwritten label
""Slides of Excavation (1966)
from Hugo Thomas.""",,,0,,0,,,,,  -   -,35 mm,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120398.JPG,1,,  -   -,,,,0,,  -   -,0,0,,,  -   -,,0,,,,,,,0,,2012-07-28 00:00:00,,,,,,DP2012.0398,Film,,,,,,,  -   -,Documentary Artifact,,,,,,,,,,,,,,12.0,,,  -   -,,,,,,  -   -,,,,,,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-07-28 16:03:03.999000,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-07-28 00:00:00,,Dinosaur State Park History,  -   -,,,,,,,0,0,,,"""Sep 66"" is engraved in the slide. ""MB"" is handwritten in the top right corner. 

From an envelope labeled 
""Form BO-6
The University of Connecticut
Storrs, Connecticut 06268""
with handwritten label
""Slides of Excavation (1966)
from Hugo Thomas.""",,,0,,0,,,,,  -   -,35 mm,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120399.JPG,1,,  -   -,,,,0,,  -   -,0,0,,,  -   -,,0,,,,,,,0,,2012-07-28 00:00:00,,,,,,DP2012.0399,Film,,,,,,,  -   -,Documentary Artifact,,,,,,,,,,,,,,14.0,,,  -   -,,,,,,  -   -,,,,,,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-07-28 16:03:26.999000,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-07-28 00:00:00,,Dinosaur State Park History,  -   -,,,,,,,0,0,,,"""Sep 66"" is engraved in the slide. ""MB"" is handwritten in the top right corner. 

From an envelope labeled 
""Form BO-6
The University of Connecticut
Storrs, Connecticut 06268""
with handwritten label
""Slides of Excavation (1966)
from Hugo Thomas.""",,,0,,0,,,,,  -   -,35 mm,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120400.JPG,1,,  -   -,,,,0,,  -   -,0,0,,,  -   -,,0,,,,,,,0,,2012-07-28 00:00:00,,,,,,DP2012.0400,Film,,,,,,,  -   -,Documentary Artifact,,,,,,,,,,,,,,15.0,,,  -   -,,,,,,  -   -,,,,,,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-07-28 16:03:49.999000,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-07-28 00:00:00,,Dinosaur State Park History,  -   -,,,,,,,0,0,,,"""Sep 66"" is engraved in the slide. ""MB"" is handwritten in the top right corner.

From an envelope labeled 
""Form BO-6
The University of Connecticut
Storrs, Connecticut 06268""
with handwritten label
""Slides of Excavation (1966)
from Hugo Thomas.""",,,0,,0,,,,,  -   -,35 mm,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120401.JPG,1,,  -   -,,,,0,,  -   -,0,0,,,  -   -,,0,,,,,,,0,,2012-07-28 00:00:00,,,,,,DP2012.0401,Film,,,,,,,  -   -,Documentary Artifact,,,,,,,,,,,,,,17.0,,,  -   -,,,,,,  -   -,,,,,,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-07-28 16:04:09,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-07-28 00:00:00,,Dinosaur State Park History,  -   -,,,,,,,0,0,,,"""Sep 66"" is engraved in the slide. ""MB"" is handwritten in the top right corner. 

From an envelope labeled 
""Form BO-6
The University of Connecticut
Storrs, Connecticut 06268""
with handwritten label
""Slides of Excavation (1966)
from Hugo Thomas.""",,,0,,0,,,,,  -   -,35 mm,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120402.JPG,1,,  -   -,,,,0,,  -   -,0,0,,,  -   -,,0,,,,,,,0,,2012-07-28 00:00:00,,,,,,DP2012.0402,Film,,,,,,,  -   -,Documentary Artifact,,,,,,,,,,,,,,18.0,,,  -   -,,,,,,  -   -,,,,,,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-07-28 16:04:30,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-07-28 00:00:00,,Dinosaur State Park History,  -   -,,,,,,,0,0,,,"""Sep 66"" is engraved in the slide. ""MB"" is handwritten in the top right corner.

From an envelope labeled 
""Form BO-6
The University of Connecticut
Storrs, Connecticut 06268""
with handwritten label
""Slides of Excavation (1966)
from Hugo Thomas.""",,,0,,0,,,,,  -   -,35 mm,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120403.JPG,1,,  -   -,,,,0,,  -   -,0,0,,,  -   -,,0,,,,,,,0,,2012-07-28 00:00:00,,,,,,DP2012.0403,Film,,,,,,,  -   -,Documentary Artifact,,,,,,,,,,,,,,19.0,,,  -   -,,,,,,  -   -,,,,,,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-07-28 16:04:46.999000,Unknown,  -   -,False,
